Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
freemind-1.0.0,freemind.preferences.layout,OptionPanel,getControls,Long Statement,The length of the statement "controls.add(new ColorProperty("standardedgecolor.tooltip"`FreeMind.RESOURCES_EDGE_COLOR`fmMain.getDefaultProperty(FreeMind.RESOURCES_EDGE_COLOR)`this));" is 153.,438
freemind-1.0.0,freemind.preferences.layout,OptionPanel,getControls,Long Statement,The length of the statement "controls.add(new ColorProperty("standardlinkcolor.tooltip"`FreeMind.RESOURCES_LINK_COLOR`fmMain.getDefaultProperty(FreeMind.RESOURCES_LINK_COLOR)`this));" is 153.,438
freemind-1.0.0,freemind.preferences.layout,OptionPanel,getControls,Long Statement,The length of the statement "controls.add(new ColorProperty("standardbackgroundcolor.tooltip"`FreeMind.RESOURCES_BACKGROUND_COLOR`fmMain.getDefaultProperty(FreeMind.RESOURCES_BACKGROUND_COLOR)`this));" is 171.,438
freemind-1.0.0,freemind.preferences.layout,OptionPanel,getControls,Long Statement,The length of the statement "controls.add(new BooleanProperty(FreeMind.RESOURCE_PRINT_ON_WHITE_BACKGROUND + TOOLTIP_EXT`FreeMind.RESOURCE_PRINT_ON_WHITE_BACKGROUND));" is 137.,438
freemind-1.0.0,freemind.preferences.layout,OptionPanel,getControls,Long Statement,The length of the statement "controls.add(new ColorProperty("standardcloudcolor.tooltip"`FreeMind.RESOURCES_CLOUD_COLOR`fmMain.getDefaultProperty(FreeMind.RESOURCES_CLOUD_COLOR)`this));" is 156.,438
freemind-1.0.0,freemind.preferences.layout,OptionPanel,getControls,Long Statement,The length of the statement "controls.add(new ComboProperty("standardedgestyle.tooltip"`FreeMind.RESOURCES_EDGE_STYLE`new String[]{"bezier"`"linear"}`this));" is 128.,438
freemind-1.0.0,freemind.preferences.layout,OptionPanel,getControls,Long Statement,The length of the statement "controls.add(new ComboProperty(FreeMind.J_SPLIT_PANE_SPLIT_TYPE + TOOLTIP_EXT`FreeMind.J_SPLIT_PANE_SPLIT_TYPE`new String[]{FreeMind.VERTICAL_SPLIT_BELOW`FreeMind.HORIZONTAL_SPLIT_RIGHT}`this));" is 194.,438
freemind-1.0.0,freemind.preferences.layout,OptionPanel,getControls,Long Statement,The length of the statement "controls.add(new NumberProperty(StructuredMenuHolder.AMOUNT_OF_VISIBLE_MENU_ITEMS + TOOLTIP_EXT`StructuredMenuHolder.AMOUNT_OF_VISIBLE_MENU_ITEMS`10`Integer.MAX_VALUE`1));" is 171.,438
freemind-1.0.0,freemind.preferences.layout,OptionPanel,getControls,Long Statement,The length of the statement "controls.add(new BooleanProperty(FreeMind.RESOURCES_DISPLAY_FOLDING_BUTTONS + TOOLTIP_EXT`FreeMind.RESOURCES_DISPLAY_FOLDING_BUTTONS));" is 135.,438
freemind-1.0.0,freemind.preferences.layout,OptionPanel,getControls,Long Statement,The length of the statement "controls.add(new BooleanProperty(FreeMind.RESOURCE_DRAW_RECTANGLE_FOR_SELECTION + TOOLTIP_EXT`FreeMind.RESOURCE_DRAW_RECTANGLE_FOR_SELECTION));" is 143.,438
freemind-1.0.0,freemind.preferences.layout,OptionPanel,getControls,Long Statement,The length of the statement "controls.add(new ColorProperty("standardselectednoderectanglecolor.tooltip"`FreeMind.RESOURCES_SELECTED_NODE_RECTANGLE_COLOR`fmMain.getDefaultProperty(FreeMind.RESOURCES_SELECTED_NODE_RECTANGLE_COLOR)`this));" is 208.,438
freemind-1.0.0,freemind.preferences.layout,OptionPanel,getControls,Long Statement,The length of the statement "controls.add(new ColorProperty("standardselectednodecolor.tooltip"`FreeMind.RESOURCES_SELECTED_NODE_COLOR`fmMain.getDefaultProperty(FreeMind.RESOURCES_SELECTED_NODE_COLOR)`this));" is 179.,438
freemind-1.0.0,freemind.preferences.layout,OptionPanel,getControls,Long Statement,The length of the statement "controls.add(new BooleanProperty(RESOURCE_USE_COMMON_OUT_POINT_FOR_ROOT_NODE + TOOLTIP_EXT`RESOURCE_USE_COMMON_OUT_POINT_FOR_ROOT_NODE));" is 137.,438
freemind-1.0.0,freemind.preferences.layout,OptionPanel,getControls,Long Statement,The length of the statement "controls.add(new ComboProperty("antialias.tooltip"`FreeMindCommon.RESOURCE_ANTIALIAS`new String[]{"antialias_edges"`"antialias_all"`"antialias_none"}`this));" is 157.,438
freemind-1.0.0,freemind.preferences.layout,OptionPanel,getControls,Long Statement,The length of the statement "controls.add(new NumberProperty(FreeMind.TOOLTIP_DISPLAY_TIME + ".tooltip"`FreeMind.TOOLTIP_DISPLAY_TIME`0`Integer.MAX_VALUE`1));" is 129.,438
freemind-1.0.0,freemind.preferences.layout,OptionPanel,getControls,Long Statement,The length of the statement "controls.add(new KeyProperty(frame`null`"keystroke_accessories/plugins/NodeNote_hide_show.keystroke.control_shift_less"));" is 122.,438
freemind-1.0.0,freemind.preferences.layout,OptionPanel,getControls,Long Statement,The length of the statement "controls.add(new BooleanProperty(FreeMind.RESOURCES_SEARCH_IN_NOTES_TOO + TOOLTIP_EXT`FreeMind.RESOURCES_SEARCH_IN_NOTES_TOO));" is 127.,438
freemind-1.0.0,freemind.preferences.layout,OptionPanel,getControls,Long Statement,The length of the statement "controls.add(new RemindValueProperty("remind_type_of_new_nodes.tooltip"`FreeMind.RESOURCES_REMIND_USE_RICH_TEXT_IN_NEW_LONG_NODES`modeController));" is 147.,438
freemind-1.0.0,freemind.preferences.layout,OptionPanel,getControls,Long Statement,The length of the statement "controls.add(new DontShowNotificationProperty("resources_convert_to_current_version.tooltip"`FreeMind.RESOURCES_CONVERT_TO_CURRENT_VERSION));" is 141.,438
freemind-1.0.0,freemind.preferences.layout,OptionPanel,getControls,Long Statement,The length of the statement "controls.add(new RemindValueProperty("reload_files_without_question.tooltip"`FreeMind.RESOURCES_RELOAD_FILES_WITHOUT_QUESTION`modeController));" is 143.,438
freemind-1.0.0,freemind.preferences.layout,OptionPanel,getControls,Long Statement,The length of the statement "controls.add(new DontShowNotificationProperty("delete_nodes_without_question.tooltip"`FreeMind.RESOURCES_DELETE_NODES_WITHOUT_QUESTION));" is 137.,438
freemind-1.0.0,freemind.preferences.layout,OptionPanel,getControls,Long Statement,The length of the statement "controls.add(new DontShowNotificationProperty("cut_nodes_without_question.tooltip"`FreeMind.RESOURCES_CUT_NODES_WITHOUT_QUESTION));" is 131.,438
freemind-1.0.0,freemind.preferences.layout,OptionPanel,getControls,Long Statement,The length of the statement "controls.add(new DontShowNotificationProperty("remove_notes_without_question.tooltip"`FreeMind.RESOURCES_REMOVE_NOTES_WITHOUT_QUESTION));" is 137.,438
freemind-1.0.0,freemind.preferences.layout,OptionPanel,getControls,Long Statement,The length of the statement "controls.add(new RemindValueProperty(FreeMind.RESOURCES_COMPLETE_CLONING + ".tooltip"`FreeMind.RESOURCES_COMPLETE_CLONING`modeController));" is 139.,438
freemind-1.0.0,freemind.preferences.layout,OptionPanel,getControls,Long Statement,The length of the statement "controls.add(new DontShowNotificationProperty("execute_scripts_without_asking.tooltip"`FreeMind.RESOURCES_EXECUTE_SCRIPTS_WITHOUT_ASKING));" is 139.,438
freemind-1.0.0,freemind.preferences.layout,OptionPanel,getControls,Long Statement,The length of the statement "controls.add(new ComboProperty("selection_method.tooltip"`FreeMind.RESOURCES_SELECTION_METHOD`new String[]{"selection_method_direct"`"selection_method_delayed"`"selection_method_by_click"}`this));" is 196.,438
freemind-1.0.0,freemind.preferences.layout,OptionPanel,getControls,Long Statement,The length of the statement "controls.add(new NumberProperty("time_for_delayed_selection.tooltip"`"time_for_delayed_selection"`1`Integer.MAX_VALUE`1));" is 122.,438
freemind-1.0.0,freemind.preferences.layout,OptionPanel,getControls,Long Statement,The length of the statement "controls.add(new ComboProperty(null`"html_export_folding"`new String[]{"html_export_no_folding"`"html_export_fold_currently_folded"`"html_export_fold_all"`"html_export_based_on_headings"}`this));" is 195.,438
freemind-1.0.0,freemind.preferences.layout,OptionPanel,getControls,Magic Number,The method contains a magic number: 65535,438
freemind-1.0.0,freemind.preferences.layout,OptionPanel,getControls,Magic Number,The method contains a magic number: 200,438
freemind-1.0.0,freemind.preferences.layout,OptionPanel,getControls,Magic Number,The method contains a magic number: 96,438
freemind-1.0.0,freemind.preferences.layout,OptionPanel,getControls,Magic Number,The method contains a magic number: 6,438
freemind-1.0.0,freemind.preferences.layout,OptionPanel,getControls,Magic Number,The method contains a magic number: 2,438
freemind-1.0.0,freemind.preferences.layout,OptionPanel,getControls,Magic Number,The method contains a magic number: 3,438
freemind-1.0.0,freemind.preferences.layout,OptionPanel,getControls,Magic Number,The method contains a magic number: 4,438
freemind-1.0.0,freemind.preferences.layout,OptionPanel,getControls,Magic Number,The method contains a magic number: 5,438
freemind-1.0.0,freemind.preferences.layout,OptionPanel,getControls,Magic Number,The method contains a magic number: 10,438
freemind-1.0.0,freemind.preferences.layout,OptionPanel,getControls,Magic Number,The method contains a magic number: 250,438
freemind-1.0.0,freemind.preferences.layout,OptionPanel,getControls,Magic Number,The method contains a magic number: 2,438
freemind-1.0.0,freemind.preferences.layout,OptionPanel,getControls,Magic Number,The method contains a magic number: 1000,438
freemind-1.0.0,freemind.preferences.layout,KeyEventTranslator,translateKeyEvent,Complex Conditional,The conditional expression (keyCode >= KeyEvent.VK_0 && keyCode <= KeyEvent.VK_9) || (keyCode >= KeyEvent.VK_A && keyCode <= KeyEvent.VK_Z) is complex.,55
freemind-1.0.0,freemind.preferences.layout,KeyEventTranslator,translateKeyEvent,Complex Conditional,The conditional expression (modifiers & InputEvent.ALT_GRAPH_MASK) == 0 && evt.getWhen() - KeyEventWorkaround.lastKeyTime < 750 && (KeyEventWorkaround.modifiers & ~ignoreMods) != 0 is complex.,55
freemind-1.0.0,freemind.preferences.layout,KeyEventTranslator,translateKeyEvent,Complex Method,Cyclomatic complexity of the method is 18,55
freemind-1.0.0,freemind.preferences.layout,KeyEventTranslator,translateKeyEvent,Magic Number,The method contains a magic number: 750,55
freemind-1.0.0,freemind.preferences.layout,KeyEventTranslator,translateKeyEvent,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@16da04fc,55
freemind-1.0.0,freemind.preferences.layout,KeyEventTranslator,parseKey,Complex Method,Cyclomatic complexity of the method is 11,155
freemind-1.0.0,freemind.preferences.layout,KeyEventTranslator,modifiersToString,Complex Method,Cyclomatic complexity of the method is 10,295
freemind-1.0.0,freemind.preferences.layout,KeyEventWorkaround,processKeyEvent,Complex Conditional,The conditional expression (ch < 0x20 || ch == 0x7f || ch == 0xff) && ch != '\b' && ch != '\t' && ch != '\n' is complex.,42
freemind-1.0.0,freemind.preferences.layout,KeyEventWorkaround,processKeyEvent,Complex Conditional,The conditional expression (ch >= '0' && ch <= '9') || ch == '.' || ch == '/' || ch == '*' || ch == '-' || ch == '+' is complex.,42
freemind-1.0.0,freemind.preferences.layout,KeyEventWorkaround,processKeyEvent,Complex Method,Cyclomatic complexity of the method is 79,42
freemind-1.0.0,freemind.preferences.layout,KeyEventWorkaround,processKeyEvent,Magic Number,The method contains a magic number: 0x20,42
freemind-1.0.0,freemind.preferences.layout,KeyEventWorkaround,processKeyEvent,Magic Number,The method contains a magic number: 0x7f,42
freemind-1.0.0,freemind.preferences.layout,KeyEventWorkaround,processKeyEvent,Magic Number,The method contains a magic number: 0xff,42
freemind-1.0.0,freemind.preferences.layout,KeyEventWorkaround,processKeyEvent,Magic Number,The method contains a magic number: 750,42
freemind-1.0.0,freemind.preferences.layout,KeyEventWorkaround,processKeyEvent,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@1238129b,42
freemind-1.0.0,freemind.preferences.layout,KeyEventWorkaround,processKeyEvent,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@7d639b1e,42
freemind-1.0.0,freemind.preferences.layout,KeyEventWorkaround,processKeyEvent,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@3b588daa,42
freemind-1.0.0,freemind.preferences.layout,VariableSizeCardLayout,preferredLayoutSize,Magic Number,The method contains a magic number: 2,42
freemind-1.0.0,freemind.preferences.layout,VariableSizeCardLayout,preferredLayoutSize,Magic Number,The method contains a magic number: 2,42
freemind-1.0.0,freemind.preferences.layout,GrabKeyDialog,toString,Magic Number,The method contains a magic number: 16,72
freemind-1.0.0,freemind.preferences.layout,GrabKeyDialog,toString,Magic Number,The method contains a magic number: 16,72
freemind-1.0.0,freemind.preferences.layout,GrabKeyDialog,toString,Magic Number,The method contains a magic number: 16,72
freemind-1.0.0,freemind.preferences.layout,GrabKeyDialog,toString,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@81ec150,72
freemind-1.0.0,freemind.preferences.layout,GrabKeyDialog,GrabKeyDialog,Long Parameter List,The method has 5 parameters. ,117
freemind-1.0.0,freemind.preferences.layout,GrabKeyDialog,GrabKeyDialog,Long Parameter List,The method has 6 parameters. ,135
freemind-1.0.0,freemind.preferences.layout,GrabKeyDialog,init,Long Statement,The length of the statement "JLabel label=new JLabel(debugBuffer == null ? (getText("grab-key.caption") + " " + binding.label) : (getText("grab-key.keyboard-test")));" is 137.,211
freemind-1.0.0,freemind.preferences.layout,GrabKeyDialog,init,Magic Number,The method contains a magic number: 6,211
freemind-1.0.0,freemind.preferences.layout,GrabKeyDialog,init,Magic Number,The method contains a magic number: 12,211
freemind-1.0.0,freemind.preferences.layout,GrabKeyDialog,init,Magic Number,The method contains a magic number: 12,211
freemind-1.0.0,freemind.preferences.layout,GrabKeyDialog,init,Magic Number,The method contains a magic number: 12,211
freemind-1.0.0,freemind.preferences.layout,GrabKeyDialog,init,Magic Number,The method contains a magic number: 12,211
freemind-1.0.0,freemind.preferences.layout,GrabKeyDialog,init,Magic Number,The method contains a magic number: 12,211
freemind-1.0.0,freemind.preferences.layout,GrabKeyDialog,init,Magic Number,The method contains a magic number: 12,211
freemind-1.0.0,freemind.preferences.layout,GrabKeyDialog,init,Magic Number,The method contains a magic number: 12,211
freemind-1.0.0,freemind.preferences.layout,GrabKeyDialog,getSymbolicName,Empty catch clause,The method has an empty catch block.,299
freemind-1.0.0,freemind.preferences.layout,GrabKeyDialog,getSymbolicName,Magic Number,The method contains a magic number: 3,299
freemind-1.0.0,freemind.modes,EdgeAdapter,save,Complex Conditional,The conditional expression style != null || color != null || width != WIDTH_PARENT is complex.,121
freemind-1.0.0,freemind.modes,ControllerAdapter,addRadioItem,Long Parameter List,The method has 5 parameters. ,788
freemind-1.0.0,freemind.modes,ControllerAdapter,getMapsParentFile,Complex Conditional,The conditional expression (getMap() != null) && (getMap().getFile() != null) && (getMap().getFile().getParentFile() != null) is complex.,876
freemind-1.0.0,freemind.modes,ControllerAdapter,handleLoadingException,Long Statement,The length of the statement "int showDetail=JOptionPane.showConfirmDialog(getView()`getText("map_corrupted")`"FreeMind"`JOptionPane.YES_NO_OPTION`JOptionPane.ERROR_MESSAGE);" is 144.,884
freemind-1.0.0,freemind.modes,ControllerAdapter,saveAs,Complex Method,Cyclomatic complexity of the method is 8,901
freemind-1.0.0,freemind.modes,ControllerAdapter,saveAs,Long Statement,The length of the statement "int overwriteMap=JOptionPane.showConfirmDialog(getView()`getText("map_already_exists")`"FreeMind"`JOptionPane.YES_NO_OPTION);" is 125.,901
freemind-1.0.0,freemind.modes,ControllerAdapter,saveAs,Long Statement,The length of the statement "getFrame().getController().informationMessage(Tools.expandPlaceholders(getText("map_locked_by_save_as")`f.getName()`lockingUser));" is 130.,901
freemind-1.0.0,freemind.modes,ControllerAdapter,saveAs,Long Statement,The length of the statement "getFrame().getController().informationMessage(Tools.expandPlaceholders(getText("locking_failed_by_save_as")`f.getName()));" is 122.,901
freemind-1.0.0,freemind.modes,ControllerAdapter,close,Complex Method,Cyclomatic complexity of the method is 9,982
freemind-1.0.0,freemind.modes,ControllerAdapter,close,Long Statement,The length of the statement "int returnVal=JOptionPane.showOptionDialog(getFrame().getContentPane()`text`title`JOptionPane.YES_NO_CANCEL_OPTION`JOptionPane.QUESTION_MESSAGE`null`null`null);" is 160.,982
freemind-1.0.0,freemind.modes,ControllerAdapter,close,Long Statement,The length of the statement "LastStateStorageManagement management=new LastStateStorageManagement(getFrame().getProperty(FreeMindCommon.MINDMAP_LAST_STATE_MAP_STORAGE));" is 140.,982
freemind-1.0.0,freemind.modes,ControllerAdapter,getNodeFromID,Long Statement,The length of the statement "throw new IllegalArgumentException("Node belonging to the node id " + nodeID + " not found in map "+ getMap().getFile());" is 121.,1204
freemind-1.0.0,freemind.modes,ControllerAdapter,copy,Long Statement,The length of the statement "return new MindMapNodesSelection(forNodesFlavor`null`plainText`getMap().getAsRTF(selectedNodes)`getMap().getAsHTML(selectedNodes)`null`null`createForNodeIdsFlavor);" is 164.,1400
freemind-1.0.0,freemind.modes,NodeAdapter,NodeAdapter,Long Identifier,The length of the field sSaveOnlyIntrinsicallyNeededIds is 31.,173
freemind-1.0.0,freemind.modes,NodeAdapter,propertyChanged,Long Identifier,The length of the field sSaveOnlyIntrinsicallyNeededIds is 31.,187
freemind-1.0.0,freemind.modes,NodeAdapter,getShortText,Magic Number,The method contains a magic number: 40,279
freemind-1.0.0,freemind.modes,NodeAdapter,getShortText,Magic Number,The method contains a magic number: 40,279
freemind-1.0.0,freemind.modes,NodeAdapter,getStyle,Complex Method,Cyclomatic complexity of the method is 8,373
freemind-1.0.0,freemind.modes,NodeAdapter,toggleBold,Long Statement,The length of the statement "setFont(getFrame().getController().getFontThroughMap(new Font(font.getFamily()`font.getStyle() ^ Font.BOLD`font.getSize())));" is 125.,461
freemind-1.0.0,freemind.modes,NodeAdapter,toggleItalic,Long Statement,The length of the statement "setFont(getFrame().getController().getFontThroughMap(new Font(font.getFamily()`font.getStyle() ^ Font.ITALIC`font.getSize())));" is 127.,474
freemind-1.0.0,freemind.modes,NodeAdapter,isNewChildLeft,Magic Number,The method contains a magic number: 2,808
freemind-1.0.0,freemind.modes,NodeAdapter,recursiveCallRemoveChildren,Long Statement,The length of the statement "if (!node.isRoot() && node.getParentNode() != null) recursiveCallRemoveChildren(node.getParentNode()`removedChild`oldDad);" is 122.,883
freemind-1.0.0,freemind.modes,NodeAdapter,removeAllHooks,Magic Number,The method contains a magic number: 2,1056
freemind-1.0.0,freemind.modes,NodeAdapter,save,Complex Conditional,The conditional expression !sSaveOnlyIntrinsicallyNeededIds || (registry.isTargetOfLocalHyperlinks(label) || (registry.getAllLinksIntoMe(this).size() > 0)) is complex.,1101
freemind-1.0.0,freemind.modes,NodeAdapter,save,Complex Method,Cyclomatic complexity of the method is 32,1101
freemind-1.0.0,freemind.modes,NodeAdapter,save,Long Identifier,The length of the field sSaveOnlyIntrinsicallyNeededIds is 31.,1101
freemind-1.0.0,freemind.modes,NodeAdapter,save,Long Method,The method has 131 lines of code.,1101
freemind-1.0.0,freemind.modes,NodeAdapter,save,Long Statement,The length of the statement "if (!sSaveOnlyIntrinsicallyNeededIds || (registry.isTargetOfLocalHyperlinks(label) || (registry.getAllLinksIntoMe(this).size() > 0))) {" is 135.,1101
freemind-1.0.0,freemind.modes,NodeAdapter,save,Long Statement,The length of the statement "node.setAttribute(XMLElementAdapter.XML_NODE_HISTORY_CREATED_AT`Tools.dateToString(getHistoryInformation().getCreatedAt()));" is 124.,1101
freemind-1.0.0,freemind.modes,NodeAdapter,save,Long Statement,The length of the statement "node.setAttribute(XMLElementAdapter.XML_NODE_HISTORY_LAST_MODIFIED_AT`Tools.dateToString(getHistoryInformation().getLastModifiedAt()));" is 135.,1101
freemind-1.0.0,freemind.modes,NodeAdapter,hasExactlyOneVisibleChild,Magic Number,The method contains a magic number: 2,1314
freemind-1.0.0,freemind.modes,ArrowLinkTarget,changeInclination,Long Parameter List,The method has 5 parameters. ,68
freemind-1.0.0,freemind.modes,MindMapLinkRegistry,registerLink,Complex Conditional,The conditional expression (link.getSource() == null) || (link.getTarget() == null) || (link.getDestinationLabel() == null) is complex.,235
freemind-1.0.0,freemind.modes,MindMapLinkRegistry,registerLink,Long Statement,The length of the statement "if ((link.getSource() == null) || (link.getTarget() == null) || (link.getDestinationLabel() == null)) throw new java.lang.IllegalArgumentException("Illegal link specification." + link);" is 185.,235
freemind-1.0.0,freemind.modes,FreeMindAwtFileDialog,FreeMindAwtFileDialog,Long Identifier,The length of the field APPLE_AWT_FILE_DIALOG_FOR_DIRECTORIES is 37.,155
freemind-1.0.0,freemind.modes,FreeMindAwtFileDialog,setFileSelectionMode,Long Identifier,The length of the field APPLE_AWT_FILE_DIALOG_FOR_DIRECTORIES is 37.,227
freemind-1.0.0,freemind.modes,FreeMindAwtFileDialog,setFileSelectionMode,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@24915834,227
freemind-1.0.0,freemind.modes,FreeMindAwtFileDialog,main,Long Statement,The length of the statement "System.out.println("Dir '" + dialog.getDirectory() + "'` File: '"+ dialog.getFile()+ "'` selected File: '"+ selectedFile+ "'");" is 127.,302
freemind-1.0.0,freemind.modes,FreeMindAwtFileDialog,main,Long Statement,The length of the statement "System.out.println("Dir '" + dialog.getDirectory() + "'` File: '"+ dialog.getFile()+ "'` selected File: '"+ selectedFile+ "'");" is 127.,302
freemind-1.0.0,freemind.modes,MapAdapter,MapAdapter,Long Identifier,The length of the field mTimerForFileChangeObservation is 30.,70
freemind-1.0.0,freemind.modes,MapAdapter,MapAdapter,Long Identifier,The length of the field INTERVAL_BETWEEN_FILE_MODIFICATION_TIME_CHECKS is 46.,70
freemind-1.0.0,freemind.modes,MapAdapter,MapAdapter,Long Statement,The length of the statement "mTimerForFileChangeObservation.schedule(new FileChangeInspectorTimerTask()`INTERVAL_BETWEEN_FILE_MODIFICATION_TIME_CHECKS`INTERVAL_BETWEEN_FILE_MODIFICATION_TIME_CHECKS);" is 170.,70
freemind-1.0.0,freemind.modes,MapAdapter,cancelFileChangeObservationTimer,Long Identifier,The length of the field mTimerForFileChangeObservation is 30.,178
freemind-1.0.0,freemind.modes,MapAdapter,fireTreeNodesInserted,Long Parameter List,The method has 6 parameters. ,384
freemind-1.0.0,freemind.modes,MapAdapter,fireTreeNodesInserted,Magic Number,The method contains a magic number: 2,384
freemind-1.0.0,freemind.modes,MapAdapter,fireTreeNodesInserted,Magic Number,The method contains a magic number: 2,384
freemind-1.0.0,freemind.modes,MapAdapter,fireTreeNodesRemoved,Long Parameter List,The method has 6 parameters. ,412
freemind-1.0.0,freemind.modes,MapAdapter,fireTreeNodesRemoved,Magic Number,The method contains a magic number: 2,412
freemind-1.0.0,freemind.modes,MapAdapter,fireTreeNodesRemoved,Magic Number,The method contains a magic number: 2,412
freemind-1.0.0,freemind.modes,MapAdapter,fireTreeStructureChanged,Long Parameter List,The method has 6 parameters. ,440
freemind-1.0.0,freemind.modes,MapAdapter,fireTreeStructureChanged,Magic Number,The method contains a magic number: 2,440
freemind-1.0.0,freemind.modes,MapAdapter,fireTreeStructureChanged,Magic Number,The method contains a magic number: 2,440
freemind-1.0.0,freemind.modes,MapAdapter,fireTreeNodesChanged,Long Parameter List,The method has 6 parameters. ,468
freemind-1.0.0,freemind.modes,MapAdapter,fireTreeNodesChanged,Magic Number,The method contains a magic number: 2,468
freemind-1.0.0,freemind.modes,MapAdapter,fireTreeNodesChanged,Magic Number,The method contains a magic number: 2,468
freemind-1.0.0,freemind.modes,MapAdapter,registerMapSourceChangedObserver,Long Identifier,The length of the parameter pGetEventIfChangedAfterThisTimeInMillies is 40.,494
freemind-1.0.0,freemind.modes,MindMapArrowLink,changeInclination,Long Parameter List,The method has 5 parameters. ,54
freemind-1.0.0,freemind.modes,ArrowLinkAdapter,save,Complex Method,Cyclomatic complexity of the method is 10,120
freemind-1.0.0,freemind.modes,MindIcon,getIcon,Empty catch clause,The method has an empty catch block.,137
freemind-1.0.0,freemind.modes,MindMap,registerMapSourceChangedObserver,Long Identifier,The length of the parameter pGetEventIfChangedAfterThisTimeInMillies is 40.,156
freemind-1.0.0,freemind.modes,XMLElementAdapter,setName,Complex Method,Cyclomatic complexity of the method is 15,142
freemind-1.0.0,freemind.modes,XMLElementAdapter,setName,Long Identifier,The length of the field XML_NODE_REGISTERED_ATTRIBUTE_NAME is 34.,142
freemind-1.0.0,freemind.modes,XMLElementAdapter,setName,Long Identifier,The length of the field XML_NODE_REGISTERED_ATTRIBUTE_VALUE is 35.,142
freemind-1.0.0,freemind.modes,XMLElementAdapter,addChild,Complex Conditional,The conditional expression child instanceof XMLElementAdapter && getName().equals(XML_NODE_REGISTERED_ATTRIBUTE_NAME) && child.getName().equals(XML_NODE_REGISTERED_ATTRIBUTE_VALUE) is complex.,181
freemind-1.0.0,freemind.modes,XMLElementAdapter,addChild,Complex Method,Cyclomatic complexity of the method is 17,181
freemind-1.0.0,freemind.modes,XMLElementAdapter,addChild,Long Identifier,The length of the field XML_NODE_REGISTERED_ATTRIBUTE_NAME is 34.,181
