Project Name,Package Name,Type Name,Method Name,Test Smell,Cause of the Smell
Signal-Android-4.60.5,org.thoughtcrime.securesms.jobmanager.migrations,RecipientIdFollowUpJobMigrationTest,migrate_requestGroupInfoJob_bad,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
Signal-Android-4.60.5,org.thoughtcrime.securesms.jobmanager.migrations,RecipientIdFollowUpJobMigrationTest,migrate_sendDeliveryReceiptJob_good,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
Signal-Android-4.60.5,org.thoughtcrime.securesms.jobmanager.migrations,RecipientIdFollowUpJobMigrationTest,migrate_sendDeliveryReceiptJob_bad,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
Signal-Android-4.60.5,org.thoughtcrime.securesms.jobmanager.migrations,RecipientIdJobMigrationTest,migrate_multiDeviceContactUpdateJob,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
Signal-Android-4.60.5,org.thoughtcrime.securesms.jobmanager.migrations,RecipientIdJobMigrationTest,migrate_multiDeviceViewOnceOpenJob,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
Signal-Android-4.60.5,org.thoughtcrime.securesms.jobmanager.migrations,RecipientIdJobMigrationTest,migrate_requestGroupInfoJob,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
Signal-Android-4.60.5,org.thoughtcrime.securesms.jobmanager.migrations,RecipientIdJobMigrationTest,migrate_sendDeliveryReceiptJob,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
Signal-Android-4.60.5,org.thoughtcrime.securesms.jobmanager.migrations,RecipientIdJobMigrationTest,migrate_multiDeviceVerifiedUpdateJob,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
Signal-Android-4.60.5,org.thoughtcrime.securesms.jobmanager.migrations,RecipientIdJobMigrationTest,migrate_retrieveProfileJob,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
Signal-Android-4.60.5,org.thoughtcrime.securesms.jobmanager.migrations,RecipientIdJobMigrationTest,migrate_pushGroupSendJob_null,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
Signal-Android-4.60.5,org.thoughtcrime.securesms.jobmanager.migrations,RecipientIdJobMigrationTest,migrate_pushGroupSendJob_nonNull,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
Signal-Android-4.60.5,org.thoughtcrime.securesms.jobmanager.migrations,RecipientIdJobMigrationTest,migrate_pushGroupUpdateJob,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
Signal-Android-4.60.5,org.thoughtcrime.securesms.jobmanager.migrations,RecipientIdJobMigrationTest,migrate_directoryRefreshJob_null,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
Signal-Android-4.60.5,org.thoughtcrime.securesms.jobmanager.migrations,RecipientIdJobMigrationTest,migrate_directoryRefreshJob_nonNull,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
Signal-Android-4.60.5,org.thoughtcrime.securesms.jobmanager.migrations,RecipientIdJobMigrationTest,migrate_retrieveProfileAvatarJob,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
Signal-Android-4.60.5,org.thoughtcrime.securesms.jobmanager.migrations,RecipientIdJobMigrationTest,migrate_multiDeviceReadUpdateJob_empty,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
Signal-Android-4.60.5,org.thoughtcrime.securesms.jobmanager.migrations,RecipientIdJobMigrationTest,migrate_multiDeviceReadUpdateJob_twoIds,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
Signal-Android-4.60.5,org.thoughtcrime.securesms.jobmanager.migrations,RecipientIdJobMigrationTest,migrate_pushTextSendJob,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
Signal-Android-4.60.5,org.thoughtcrime.securesms.jobmanager.migrations,RecipientIdJobMigrationTest,migrate_pushMediaSendJob,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
Signal-Android-4.60.5,org.thoughtcrime.securesms.jobmanager.migrations,RecipientIdJobMigrationTest,migrate_smsSendJob_nonNull,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
Signal-Android-4.60.5,org.thoughtcrime.securesms.jobmanager.migrations,RecipientIdJobMigrationTest,migrate_smsSendJob_null,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
Signal-Android-4.60.5,org.thoughtcrime.securesms.jobmanager,JobMigratorTest,JobMigrator_properInitialization,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,DiffHelperTest,calculate_allRemoved,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,DiffHelperTest,calculate_allInserted,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,DiffHelperTest,calculate_completeSwap,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,DiffHelperTest,calculate_bothEmpty,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,FeatureFlagsTest,updateInternal_newValue_ignoreNotInRemoteCapable,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,FeatureFlagsTest,updateInternal_newValue,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,FeatureFlagsTest,updateInternal_newValue_hotSwap,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,FeatureFlagsTest,updateInternal_newValue_sticky,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,FeatureFlagsTest,updateInternal_newValue_hotSwap_sticky,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,FeatureFlagsTest,updateInternal_replaceValue,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,FeatureFlagsTest,updateInternal_replaceValue_hotSwap,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,FeatureFlagsTest,updateInternal_replaceValue_hotSwap_stickyChange,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,FeatureFlagsTest,updateInternal_replaceValue_hotSwap_stickyIgnore_memoryAndDisk,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,FeatureFlagsTest,updateInternal_removeValue,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,FeatureFlagsTest,updateInternal_removeValue_notRemoteCapable,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,FeatureFlagsTest,updateInternal_removeValue_hotSwap,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,FeatureFlagsTest,updateInternal_removeValue_hotSwap_notRemoteCapable,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,FeatureFlagsTest,updateInternal_removeValue_stickyAlreadyEnabled,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,FeatureFlagsTest,updateInternal_removeValue_stickyNotEnabled,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,FeatureFlagsTest,updateInternal_removeValue_stickyNotEnabled_notRemoteCapable,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,FeatureFlagsTest,updateInternal_removeValue_hotSwap_stickyAlreadyEnabled,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,FeatureFlagsTest,updateInternal_removeValue_hotSwap_stickyAlreadyEnabled_notRemoteCapable,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,FeatureFlagsTest,updateInternal_removeValue_hotSwap_stickyNotEnabled,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,FeatureFlagsTest,updateInternal_removeValue_typeMismatch_hotSwap,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,FeatureFlagsTest,updateInternal_twoNewValues,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,FeatureFlagsTest,updateInternal_replaceOneOfTwoValues,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,FeatureFlagsTest,computeChanges_generic,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 7
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,UtilTest,chunk_oneChunk,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,UtilTest,chunk_multipleChunks,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 13
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,ListPartitionTest,testPartitionEven,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,ListPartitionTest,testPartitionOdd,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,ListPartitionTest,testPathological,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,PhoneNumberFormatterTest,testFormatNumber,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,PhoneNumberFormatterTest,testFormatNumberEmail,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,PhoneNumberFormatterTest,testFormatNumberEmail,Exceptional handling,The tool detected the smell in this test method because the test throws exception(s) from test (rather than using assertThrows method or expected annotation)
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,PhoneNumberFormatterTest,testFormatNumberE164,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 14
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,UsernameUtilTest,checkUsername_tooShort,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,UsernameUtilTest,checkUsername_startsWithNumber,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,UsernameUtilTest,checkUsername_invalidCharacters,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 7
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,UsernameUtilTest,checkUsername_validUsernames,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,SearchUtilTest,getHighlightRanges_multipleHighlightTokens,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,SearchUtilTest,getHighlightRanges_onlyHighlightPrefixes,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,ShortCodeUtilTest,testShortCodes,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 23
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,Rfc5724UriTest,testInvalidPath,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,Rfc5724UriTest,testInvalidPath,Exceptional handling,The tool detected the smell in this test method because the test throws exception(s) from test (rather than using assertThrows method or expected annotation)
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,Rfc5724UriTest,testGetQueryParams,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,Rfc5724UriTest,testGetQueryParams,Conditional test logic,The tool detected the smell in this test method because the test wraps the assert statements within control flow statements.
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,DelimiterUtilTest,testEscape,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,DelimiterUtilTest,testSplit,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,DelimiterUtilTest,testEscapeSplit,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,SqlUtilTest,buildTrueUpdateQuery_simple,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,SqlUtilTest,buildTrueUpdateQuery_complexSelection,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,SqlUtilTest,buildTrueUpdateQuery_multipleContentValues,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,SqlUtilTest,buildTrueUpdateQuery_nullContentValue,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
Signal-Android-4.60.5,org.thoughtcrime.securesms.util,SqlUtilTest,buildTrueUpdateQuery_complexContentValue,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
Signal-Android-4.60.5,org.thoughtcrime.securesms.util.dynamiclanguage,LanguageStringTest,LanguageStringTest,Constructor initialization,The tool detected the smell in this class because the class uses its constructor to initialize fields rather than test setup method.
Signal-Android-4.60.5,org.thoughtcrime.securesms.util.livedata,LiveDataUtilTest,on_update_a,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
Signal-Android-4.60.5,org.thoughtcrime.securesms.util.livedata,LiveDataUtilTest,on_update_b,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
Signal-Android-4.60.5,org.thoughtcrime.securesms.camera,OrderEnforcerTest,markCompleted_singleEntry,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
Signal-Android-4.60.5,org.thoughtcrime.securesms.camera,OrderEnforcerTest,markCompleted_singleEntry_waterfall,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
Signal-Android-4.60.5,org.thoughtcrime.securesms.camera,OrderEnforcerTest,markCompleted_multipleEntriesPerStage_waterfall,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 8
Signal-Android-4.60.5,org.thoughtcrime.securesms.contacts,SelectedContactSetTest,add_without_recipient_ids,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
Signal-Android-4.60.5,org.thoughtcrime.securesms.contacts,SelectedContactSetTest,add_with_recipient_ids,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
Signal-Android-4.60.5,org.thoughtcrime.securesms.contacts,SelectedContactSetTest,add_with_same_recipient_id,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
Signal-Android-4.60.5,org.thoughtcrime.securesms.contacts,SelectedContactSetTest,remove_by_recipient_id,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
Signal-Android-4.60.5,org.thoughtcrime.securesms.contacts,SelectedContactSetTest,remove_by_number,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
Signal-Android-4.60.5,org.thoughtcrime.securesms.contacts,SelectedContactSetTest,remove_by_username,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
Signal-Android-4.60.5,org.thoughtcrime.securesms.contacts,SelectedContactSetTest,remove_by_recipient_id_and_username,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
Signal-Android-4.60.5,org.thoughtcrime.securesms.contacts.sync,FuzzyPhoneNumberHelperTest,generateInput_noMxNumbers,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
Signal-Android-4.60.5,org.thoughtcrime.securesms.contacts.sync,FuzzyPhoneNumberHelperTest,generateInput_mxWith1_without1NotStored,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
Signal-Android-4.60.5,org.thoughtcrime.securesms.contacts.sync,FuzzyPhoneNumberHelperTest,generateInput_mxWith1_without1AlreadyStored,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
Signal-Android-4.60.5,org.thoughtcrime.securesms.contacts.sync,FuzzyPhoneNumberHelperTest,generateInput_mxWithout1_with1NotStored,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
Signal-Android-4.60.5,org.thoughtcrime.securesms.contacts.sync,FuzzyPhoneNumberHelperTest,generateInput_mxWithout1_with1AlreadyStored,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
Signal-Android-4.60.5,org.thoughtcrime.securesms.contacts.sync,FuzzyPhoneNumberHelperTest,generateInput_mxWithAndWithout1_neitherStored,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
Signal-Android-4.60.5,org.thoughtcrime.securesms.contacts.sync,FuzzyPhoneNumberHelperTest,generateInput_mxWithAndWithout1_with1AlreadyStored,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
Signal-Android-4.60.5,org.thoughtcrime.securesms.contacts.sync,FuzzyPhoneNumberHelperTest,generateInput_mxWithAndWithout1_without1AlreadyStored,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
Signal-Android-4.60.5,org.thoughtcrime.securesms.contacts.sync,FuzzyPhoneNumberHelperTest,generateOutput_noMxNumbers,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
Signal-Android-4.60.5,org.thoughtcrime.securesms.contacts.sync,FuzzyPhoneNumberHelperTest,generateOutput_bothMatch_no1To1,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
Signal-Android-4.60.5,org.thoughtcrime.securesms.contacts.sync,FuzzyPhoneNumberHelperTest,generateOutput_bothMatch_1toNo1,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
Signal-Android-4.60.5,org.thoughtcrime.securesms.contacts.sync,FuzzyPhoneNumberHelperTest,generateOutput_no1Match_no1To1,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
Signal-Android-4.60.5,org.thoughtcrime.securesms.contacts.sync,FuzzyPhoneNumberHelperTest,generateOutput_no1Match_1ToNo1,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
Signal-Android-4.60.5,org.thoughtcrime.securesms.contacts.sync,FuzzyPhoneNumberHelperTest,generateOutput_1Match_1ToNo1,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
Signal-Android-4.60.5,org.thoughtcrime.securesms.contacts.sync,FuzzyPhoneNumberHelperTest,generateOutput_1Match_no1To1,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
