Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
materialistic-3.3,io.github.hidroh.materialistic,NetworkModule.LoggingInterceptor,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: debugInterceptor
materialistic-3.3,io.github.hidroh.materialistic,NetworkModule.LoggingInterceptor,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
materialistic-3.3,io.github.hidroh.materialistic,ActivityModule,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: ALGOLIA; POPULAR; HN; mContext
materialistic-3.3,io.github.hidroh.materialistic,ItemFragment,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: EXTRA_ITEM; EXTRA_CACHE_MODE; STATE_ITEM; STATE_ITEM_ID; STATE_ADAPTER_ITEMS; STATE_CACHE_MODE; mRecyclerView; mEmptyView; mItem; mItemId; mItemManager; mSwipeRefreshLayout; mAdapterItems; mAdapter; mScrollableHelper; mCacheMode; mPreferenceObservable; mItemDecoration; mFragmentView; mItemFragment
materialistic-3.3,io.github.hidroh.materialistic,ItemFragment.ItemResponseListener,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: mItemFragment
materialistic-3.3,io.github.hidroh.materialistic,ItemFragment.ItemResponseListener,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
materialistic-3.3,io.github.hidroh.materialistic,ItemFragment.ItemChangedListener,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
materialistic-3.3,io.github.hidroh.materialistic,AlertDialogBuilder.Impl,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: mBuilder
materialistic-3.3,io.github.hidroh.materialistic,AlertDialogBuilder.Impl,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
materialistic-3.3,io.github.hidroh.materialistic,AndroidUtils.TextUtils,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
materialistic-3.3,io.github.hidroh.materialistic,AndroidUtils.TextUtils,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
materialistic-3.3,io.github.hidroh.materialistic,PreferencesActivity,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: EXTRA_TITLE; EXTRA_PREFERENCES
materialistic-3.3,io.github.hidroh.materialistic,PreferencesActivity,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): ThemedActivity
materialistic-3.3,io.github.hidroh.materialistic,PreferencesActivity.SettingsFragment,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
materialistic-3.3,io.github.hidroh.materialistic,PreferencesActivity.SettingsFragment,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
materialistic-3.3,io.github.hidroh.materialistic,ListFragment,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: EXTRA_ITEM_MANAGER; EXTRA_FILTER; STATE_FILTER; STATE_CACHE_MODE; mPreferenceObservable; mObserver; mAdapter; mSwipeRefreshLayout; mHnItemManager; mAlgoliaItemManager; mPopularItemManager; mIoThreadScheduler; mStoryListViewModel; mErrorView; mEmptyView; mRefreshCallback; mFilter; mCacheMode
materialistic-3.3,io.github.hidroh.materialistic,ListFragment.RefreshCallback,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
materialistic-3.3,io.github.hidroh.materialistic,InjectableActivity,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): ThemedActivity; Injectable
materialistic-3.3,io.github.hidroh.materialistic,FeedbackActivity.FeedbackCallback,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: mFeedbackActivity
materialistic-3.3,io.github.hidroh.materialistic,FeedbackActivity.FeedbackCallback,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
materialistic-3.3,io.github.hidroh.materialistic.widget,ItemRecyclerViewAdapter,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: HackerNewsItem; HackerNewsClient; DataModule; AlgoliaClient; FeedbackClient; ReadabilityClient; AppUtils; TextView; Application; OfflineWebActivity; ComposeActivity; WebFragment; ItemActivity; NavFloatingActionButton; ItemPagerAdapter; ItemFragment; SinglePageItemRecyclerViewAdapter; ToggleItemViewHolder; ItemRecyclerViewAdapter; CommentItemDecoration
materialistic-3.3,io.github.hidroh.materialistic.widget,ItemRecyclerViewAdapter.PositionCallback,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
materialistic-3.3,io.github.hidroh.materialistic.widget,ItemRecyclerViewAdapter.ItemViewHolder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
